alcohol,category,country,price,rating,region,varietal,vintage
14,Red,Portugal,75,93,Douro,Portuguese Red,2015
13.5,Red,Portugal,100,93,Douro,Portuguese Red,2014
14,Red,Portugal,55,93,Douro,Portuguese Red,2014
14,Red,Portugal,32,93,Douro,Portuguese Red,2014
14,Red,Portugal,28,93,Douro,Portuguese Red,2014
14,Red,Portugal,75,93,Alentejo,Portuguese Red,2014
13.5,Red,Portugal,32,93,Dão,Portuguese Red,2010
14,Red,Portugal,40,93,Alentejo,Portuguese Red,2015
14.5,Red,Portugal,40,93,Tejo,Rhône-style Red Blend,2015
14,Red,Portugal,39,93,Alentejano,Alicante Bouschet,2013
14.5,Red,Portugal,23,93,Douro,Portuguese Red,2014
14,Red,Portugal,45,93,Douro,Portuguese Red,2015
14,Red,Portugal,80,93,Douro,Portuguese Red,2015
14,Red,Portugal,26,93,Dão,Portuguese Red,2014
14.5,Red,Portugal,90,92,Alentejano,Portuguese Red,2004
14,Red,Portugal,66,92,Douro,Portuguese Red,2003
13.5,Red,Portugal,45,92,Douro,Portuguese Red,2000
13,Red,Portugal,18,92,Lisboa,Portuguese Red,2008
13.5,Red,Portugal,16,92,Lisboa,Portuguese Red,2010
13.5,Red,Portugal,34,92,Alentejano,Portuguese Red,2010
14.5,Red,Portugal,25,92,Alentejano,Portuguese Red,2009
13.5,Red,Portugal,20,92,Lisboa,Portuguese Red,2009
14,Red,Portugal,15,92,Tejo,Portuguese Red,2011
14,Red,Portugal,15,92,Tejo,Touriga Nacional-Cabernet Sauvignon,2011
14,Red,Portugal,22,92,Douro,Portuguese Red,2010
13.5,Red,Portugal,22,92,Douro,Portuguese Red,2011
14,Red,Portugal,30,92,Alentejano,Portuguese Red,2010
13.5,Red,Portugal,16,92,Tejo,Portuguese Red,2010
14,Red,Portugal,42,92,Península de Setúbal,Portuguese Red,2010
13.5,Red,Portugal,30,92,Lisboa,Touriga Nacional,2010
13,Red,Portugal,22,92,Tejo,Trincadeira,2009
14,Red,Portugal,24,92,Lisboa,Touriga Nacional,2009
14,Red,Portugal,30,92,Douro,Portuguese Red,2010
14,Red,Portugal,15,92,Tejo,Portuguese Red,2009
14,Red,Portugal,15,92,Douro,Portuguese Red,2008
15.5,Red,Portugal,20,92,Bairrada,Portuguese Red,2009
14,Red,Portugal,32,92,Lisboa,Portuguese Red,2013
14.5,Red,Portugal,25,92,Lisboa,Touriga Nacional,2013
14.5,Red,Portugal,45,92,Alentejo,Portuguese Red,2011
13.5,Red,Portugal,16,92,Douro,Portuguese Red,2014
13,Red,Portugal,60,92,Douro,Portuguese Red,2008
14.5,Red,Portugal,22,92,Lisboa,Portuguese Red,2013
13.5,Red,Portugal,48,92,Douro,Portuguese Red,2014
14,Red,Portugal,25,92,Douro,Portuguese Red,2013
14,Red,Portugal,48,92,Dão,Portuguese Red,2012
14,Red,Portugal,25,92,Douro,Portuguese Red,2014
14,Red,Portugal,54,92,Douro,Portuguese Red,2013
14,Red,Portugal,50,92,Dão,Touriga Nacional,2013
15,Red,Portugal,20,92,Alentejano,Alicante Bouschet,2014
14,Red,Portugal,98,92,Bairrada,Portuguese Red,2011
13,Red,Portugal,16,92,Dão,Portuguese Red,2014
14.5,Red,Portugal,39,92,Alentejano,Alicante Bouschet,2012
14,Red,Portugal,110,92,Alentejano,Syrah,2012
14.5,Red,Portugal,39,92,Alentejano,Portuguese Red,2012
14,Red,Portugal,25,92,Tejo,Portuguese Red,2013
14,Red,Portugal,45,92,Tejo,Touriga Nacional,2013
14,Red,Portugal,25,92,Dão,Touriga Nacional,2011
13.5,Red,Portugal,22,92,Douro,Portuguese Red,2014
14.5,Red,Portugal,35,92,Dão,Touriga Nacional,2010
14.5,Red,Portugal,32,92,Dão,Jaen,2007
13.5,Red,Portugal,16,92,Lisboa,Portuguese Red,2015
14,Red,Portugal,30,92,Lisboa,Portuguese Red,2015
15,Red,Portugal,44,92,Douro,Portuguese Red,2016
14,Red,Portugal,30,92,Alentejo,Portuguese Red,2015
14.5,Red,Portugal,59,92,Beira Interior,Portuguese Red,2015
14,Red,Portugal,40,92,Alentejo,Alicante Bouschet,2014
14,Red,Portugal,29,92,Douro,Portuguese Red,2015
14,Red,Portugal,20,92,Douro,Portuguese Red,2016
14,Red,Portugal,24,92,Dão,Portuguese Red,2016
14,Red,Portugal,60,92,Douro,Portuguese Red,2016
14,Red,Portugal,29,92,Douro,Portuguese Red,2016
12.5,Red,Portugal,36,92,Alentejo,Portuguese Red,2015
14,Red,Portugal,19,92,Douro,Portuguese Red,2015
14.5,Red,Portugal,34,92,Douro,Portuguese Red,2014
14,Red,Portugal,12,92,Douro,Portuguese Red,2015
14.5,Red,Portugal,20,92,Alentejo,Portuguese Red,2016
14.5,Red,Portugal,39,92,Alentejo,Portuguese Red,2012
14.5,Red,Portugal,30,92,Alentejo,Portuguese Red,2013
13.5,Red,Portugal,27,92,Douro,Portuguese Red,2016
14.5,Red,Portugal,30,92,Alentejano,Portuguese Red,2014
14,Red,Portugal,60,92,Douro,Touriga Nacional,2015
14.5,Red,Portugal,20,92,Alentejano,Portuguese Red,2014
14.5,Red,Portugal,35,92,Dão,Portuguese Red,2012
14.5,Red,Portugal,50,92,Trás-os-Montes,Portuguese Red,2015
14.5,Red,Portugal,30,92,Douro,Touriga Nacional,2014
14,Red,Portugal,40,92,Tejo,Alicante Bouschet,2016
14,Red,Portugal,48,92,Dão,Portuguese Red,2013
14.5,Red,Portugal,40,92,Alentejano,Portuguese Red,2013
13.5,Red,Portugal,55,92,Douro,Sousão,2015
14.5,Red,Portugal,30,92,Douro,Portuguese Red,2015
14,Red,Portugal,70,92,Tejo,Cabernet Sauvignon,2015
14,Red,Portugal,38,92,Dão,Touriga Nacional,2012
13.5,Red,Portugal,17,92,Douro,Portuguese Red,2014
14.5,Red,Portugal,30,92,Tejo,Touriga Nacional,2012
14,Red,Portugal,27,92,Douro,Portuguese Red,2013
14,Red,Portugal,32,92,Douro,Portuguese Red,2014
14,Red,Portugal,18,92,Tejo,Touriga Nacional-Cabernet Sauvignon,2008
13.5,Red,Portugal,16,92,Dão,Portuguese Red,2008
14,Red,Portugal,13,92,Alentejano,Portuguese Red,2008
14,Red,Portugal,75,92,Alentejo,Portuguese Red,2009
14,Red,Portugal,50,92,Alentejano,Portuguese Red,2009
14,Red,Portugal,17,92,Dão,Portuguese Red,2007
14,Red,Portugal,29,92,Alentejano,Portuguese Red,2007
13.5,Red,Portugal,28,92,Bairrada,Baga,2006
14.5,Red,Portugal,25,92,Tejo,Portuguese Red,2008
13,Red,Portugal,15,92,Lisboa,Portuguese Red,2008
14,Red,Portugal,60,92,Alentejano,Portuguese Red,2008
14.5,Red,Portugal,158,92,Alentejano,Portuguese Red,2007
14,Red,Portugal,52,92,Douro,Portuguese Red,2006
14.5,Red,Portugal,80,92,Dão,Portuguese Red,2007
13,Red,Portugal,18,92,Douro,Portuguese Red,2007
13.5,Red,Portugal,18,92,Tejo,Portuguese Red,2007
14.5,Red,Portugal,30,92,Bairrada,Portuguese Red,2008
14,Red,Portugal,40,92,Douro,Portuguese Red,2008
14,Red,Portugal,45,92,Douro,Portuguese Red,2008
14.5,Red,Portugal,16,92,Douro,Portuguese Red,2007
14,Red,Portugal,28,92,Douro,Portuguese Red,2008
14,Red,Portugal,45,92,Douro,Portuguese Red,2008
14.5,Red,Portugal,70,92,Alentejano,Portuguese Red,2007
14,Red,Portugal,36,92,Lisboa,Portuguese Red,2008
14.5,Red,Portugal,47,92,Setubal,Portuguese Red,2008
14.5,Red,Portugal,49,92,Douro,Portuguese Red,2008
14,Red,Portugal,22,92,Douro,Portuguese Red,2012
13.5,Red,Portugal,45,92,Douro,Touriga Nacional,2012
14,Red,Portugal,18,92,Alentejano,Portuguese Red,2013
14,Red,Portugal,45,92,Duriense,Petit Verdot,2012
14,Red,Portugal,60,92,Bairrada,Baga,2011
14.5,Red,Portugal,42,92,Lisboa,Portuguese Red,2011
14,Red,Portugal,12,92,Tejo,Touriga Nacional Blend,2008
14.5,Red,Portugal,35,92,Alentejo,Portuguese Red,2011
14,Red,Portugal,11,92,Bairrada,Touriga Nacional-Cabernet Sauvignon,2011
13.5,Red,Portugal,40,92,Alentejano,Portuguese Red,2006
14,Red,Portugal,25,92,Douro,Portuguese Red,2012
14.5,Red,Portugal,25,92,Douro,Portuguese Red,2012
14,Red,Portugal,20,92,Lisboa,Portuguese Red,2011
13,Red,Portugal,45,92,Bairrada,Baga,2010
14,Red,Portugal,45,92,Alentejano,Portuguese Red,2010
13.5,Red,Portugal,26,92,Lisboa,Portuguese Red,2012
14,Red,Portugal,23,92,Tejo,Portuguese Red,2012
14.5,Red,Portugal,20,92,Bairrada,Merlot,2010
14,Red,Portugal,25,92,Douro,Portuguese Red,2012
13.5,Red,Portugal,25,92,Lisboa,Portuguese Red,2011
14,Red,Portugal,41,92,Douro,Portuguese Red,2012
13.5,Red,Portugal,65,92,Lisboa,Portuguese Red,2010
13,Red,Portugal,16,92,Dão,Portuguese Red,2012
15.5,Red,Portugal,40,92,Alentejano,Alicante Bouschet,2011
14,Red,Portugal,60,92,Douro,Portuguese Red,2011
14.5,Red,Portugal,23,92,Douro,Portuguese Red,2012
14.5,Red,Portugal,25,92,Douro,Portuguese Red,2010
13.5,Red,Portugal,17,92,Palmela,Castelão,2011
14.5,Red,Portugal,53,92,Alentejano,Portuguese Red,2009
14,Red,Portugal,23,92,Alentejano,Portuguese Red,2011
14,Red,Portugal,44,92,Douro,Portuguese Red,2012
13,Red,Portugal,40,92,Beiras,Baga,2010
14.5,Red,Portugal,32,92,Dão,Alfrocheiro,2009
13,Red,Portugal,23,92,Lisboa,Portuguese Red,2010
13.5,Red,Portugal,25,92,Douro,Portuguese Red,2007
13.5,Red,Portugal,11,92,Dão,Portuguese Red,2010
14,Red,Portugal,34,92,Alentejano,Portuguese Red,2008
14,Red,Portugal,11,92,Dão,Portuguese Red,2007
13.5,Red,Portugal,17,92,Ribatejo,Portuguese Red,2007
13.5,Red,Portugal,21,92,Terras do Sado,Portuguese Red,2005
13.5,Red,Portugal,15,92,Lisboa,Touriga Nacional,2007
13.5,Red,Portugal,20,92,Douro,Portuguese Red,2004
14,Red,Portugal,16,92,Douro,Portuguese Red,2008
13,Red,Portugal,18,92,Bairrada,Touriga Nacional,2007
14,Red,Portugal,25,92,Douro,Portuguese Red,2007
14,Red,Portugal,18,92,Douro,Portuguese Red,2006
14,Red,Portugal,46,92,Douro,Portuguese Red,2007
13.5,Red,Portugal,15,92,Beira Interior,Portuguese Red,2005
14,Red,Portugal,28,92,Douro,Portuguese Red,2007
14.5,Red,Portugal,20,92,Alentejo,Portuguese Red,2006
14,Red,Portugal,20,92,Estremadura,Touriga Nacional,2005
14,Red,Portugal,15,92,Douro,Portuguese Red,2006
14.5,Red,Portugal,36,92,Alentejano,Portuguese Red,2006
14.5,Red,Portugal,55,92,Alentejo,Portuguese Red,2005
15,Red,Portugal,49,92,Terras do Sado,Bordeaux-style Red Blend,2005
14,Red,Portugal,14,92,Bairrada,Touriga Nacional-Cabernet Sauvignon,2005
14.5,Red,Portugal,35,92,Alentejano,Portuguese Red,2009
14,Red,Portugal,28,92,Douro,Portuguese Red,2009
14,Red,Portugal,32,92,Alentejo,Portuguese Red,2005
14,Red,Portugal,30,92,Douro,Portuguese Red,2008
14,Red,Portugal,55,92,Douro,Touriga Nacional,2010
14.5,Red,Portugal,20,92,Douro,Portuguese Red,2009
14,Red,Portugal,55,92,Alentejano,Portuguese Red,2009
14.5,Red,Portugal,69,92,Alentejo,Portuguese Red,2008
14.5,Red,Portugal,45,92,Douro,Portuguese Red,2009
13,Red,Portugal,13,92,Lisboa,Touriga Nacional,2009
14,Red,Portugal,29,92,Bairrada,Portuguese Red,2007
14,Red,Portugal,28,92,Douro,Portuguese Red,2009
14,Red,Portugal,20,92,Beiras,Portuguese Red,2009
14,Red,Portugal,38,92,Alentejano,Syrah,2010
14,Red,Portugal,35,92,Setubal,Portuguese Red,2009
14,Red,Portugal,20,92,Tejo,Touriga Nacional-Cabernet Sauvignon,2009
14,Red,Portugal,14,92,Alentejo,Portuguese Red,2009
14,Red,Portugal,18,92,Tejo,Portuguese Red,2008
13.5,Red,Portugal,13,92,Tejo,Portuguese Red,2008
14.5,Red,Portugal,35,92,Alentejano,Petit Verdot,2008
14.5,Red,Portugal,33,92,Alentejano,Portuguese Red,2009
14.5,Red,Portugal,29,92,Vinho da Mesa,Red Blend,2009
14,Red,Portugal,19,92,Alentejo,Portuguese Red,2007
14.5,Red,Portugal,30,92,Douro,Portuguese Red,2008
14.5,Red,Portugal,55,92,Douro,Touriga Nacional,2009
14,Red,Portugal,44,92,Alentejano,Syrah,2009
15,Red,Portugal,32,92,Douro,Portuguese Red,2009
14,Red,Portugal,20,92,Alentejano,Portuguese Red,2008
14.5,Red,Portugal,80,92,Douro,Tinta Roriz,2009
14.5,Red,Portugal,80,92,Douro,Touriga Nacional,2009
14,Red,Portugal,43,92,Douro,Portuguese Red,2009
14.5,Red,Portugal,26,92,Alentejo,Portuguese Red,2011
14,Red,Portugal,35,92,Douro,Portuguese Red,2011
13.5,Red,Portugal,16,92,Douro,Portuguese Red,2010
14.5,Red,Portugal,40,92,Douro,Portuguese Red,2011
13.5,Red,Portugal,28,92,Dão,Touriga Nacional,2010
14,Red,Portugal,28,92,Douro,Portuguese Red,2011
13,Red,Portugal,15,92,Douro,Portuguese Red,2010
14.5,Red,Portugal,93,92,Bairrada,Portuguese Red,2009
13.5,Red,Portugal,26,92,Lisboa,Portuguese Red,2010
14,Red,Portugal,26,92,Dão,Portuguese Red,2009
13,Red,Portugal,30,92,Beira Interior,Touriga Nacional,2011
13.5,Red,Portugal,45,92,Douro,Portuguese Red,2011
14.5,Red,Portugal,69,92,Douro,Portuguese Red,2011
14,Red,Portugal,37,92,Alentejo,Portuguese Red,2010
14.5,Red,Portugal,21,92,Alentejano,Portuguese Red,2010
14,Red,Portugal,15,92,Alentejano,Portuguese Red,2011
13.5,Red,Portugal,16,92,Tejo,Touriga Nacional-Cabernet Sauvignon,2011
14,Red,Portugal,45,92,Alentejano,Portuguese Red,2011
14.5,Red,Portugal,115,92,Douro,Portuguese Red,2011
14.5,Red,Portugal,40,92,Bairrada,Portuguese Red,2009
15,Red,Portugal,30,92,Douro,Portuguese Red,2011
15.5,Red,Portugal,28,92,Bairrada,Portuguese Red,2010
14.5,Red,Portugal,60,92,Alentejano,Portuguese Red,2008
14,Red,Portugal,45,92,Lisboa,Portuguese Red,2008
14.5,Red,Portugal,30,92,Douro,Portuguese Red,2011
14,Red,Portugal,50,92,Douro,Portuguese Red,2007
14.5,Red,Portugal,55,92,Lisboa,Touriga Nacional,2010
14.5,Red,Portugal,25,92,Alentejano,Portuguese Red,2010
14,Red,Portugal,80,92,Dão,Portuguese Red,2004
14,Red,Portugal,28,92,Dão,Portuguese Red,2004
14,Red,Portugal,25,92,Douro,Portuguese Red,2004
14,Red,Portugal,39,92,Alentejo,Portuguese Red,2004
14.5,Red,Portugal,125,92,Douro,Portuguese Red,2004
14.5,Red,Portugal,29,92,Douro,Portuguese Red,2003
14.5,Red,Portugal,50,92,Douro,Portuguese Red,2004
13.5,Red,Portugal,30,92,Duriense,Touriga Nacional,2014
13.5,Red,Portugal,15,92,Bairrada,Portuguese Red,2014
12.5,Red,Portugal,30,92,Bairrada,Portuguese Red,2015
14,Red,Portugal,35,92,Lisboa,Portuguese Red,2013
14,Red,Portugal,24,92,Douro,Portuguese Red,2014
13.5,Red,Portugal,30,92,Douro,Portuguese Red,2013
14.5,Red,Portugal,32,92,Tejo,Portuguese Red,2013
13.5,Red,Portugal,24,92,Lisboa,Portuguese Red,2012
14.5,Red,Portugal,55,92,Alentejano,Portuguese Red,2013
13.5,Red,Portugal,20,92,Dão,Portuguese Red,2014
14,Red,Portugal,30,92,Tejo,Portuguese Red,2014
13.5,Red,Portugal,25,92,Douro,Portuguese Red,2015
14,Red,Portugal,32,92,Douro,Portuguese Red,2013
13,Red,Portugal,29,92,Lisboa,Portuguese Red,2015
15,Red,Portugal,45,92,Alentejano,Portuguese Red,2013
14,Red,Portugal,19,92,Douro,Portuguese Red,2014
14,Red,Portugal,26,92,Tejo,Portuguese Red,2013
14,Red,Portugal,30,92,Alentejano,Portuguese Red,2013
15,Red,Portugal,20,92,Alentejano,Alicante Bouschet,2015
14,Red,Portugal,21,92,Lisboa,Portuguese Red,2013
14,Red,Portugal,29,92,Dão,Portuguese Red,2015
14,Red,Portugal,25,92,Douro,Portuguese Red,2014
13.5,Red,Portugal,26,92,Lisboa,Portuguese Red,2014
13.5,Red,Portugal,20,92,Dão,Portuguese Red,2012
14,Red,Portugal,25,92,Dão,Portuguese Red,2014
14,Red,Portugal,75,92,Alentejano,Syrah,2012
14,Red,Portugal,50,92,Tejo,Syrah,2013
13.5,Red,Portugal,20,92,Douro,Portuguese Red,2015
13.5,Red,Portugal,35,92,Dão,Portuguese Red,2013
14,Red,Portugal,15,92,Douro,Portuguese Red,2011
14.5,Red,Portugal,28,92,Douro,Portuguese Red,2014
14.5,Red,Portugal,39,92,Alentejo,Portuguese Red,2011
14.5,Red,Portugal,23,92,Alentejano,Portuguese Red,2015
14.5,Red,Portugal,80,92,Alentejano,Portuguese Red,2013
13.5,Red,Portugal,36,92,Alentejano,Portuguese Red,2013
14,Red,Portugal,40,92,Douro,Portuguese Red,2013
13,Red,Portugal,42,92,Bairrada,Baga,2012
15,Red,Portugal,40,92,Douro,Portuguese Red,2014
13.5,Red,Portugal,48,92,Dão,Touriga Nacional,2014
14,Red,Portugal,40,92,Douro,Portuguese Red,2014
14.5,Red,Portugal,25,92,Alentejo,Portuguese Red,2014
14.5,Red,Portugal,25,92,Alentejano,Portuguese Red,2015
14.5,Red,Portugal,25,92,Alentejo,Portuguese Red,2004
15,Red,Portugal,50,92,Douro,Portuguese Red,2006
13,Red,Portugal,75,92,Alentejo,Portuguese Red,2004
14.5,Red,Portugal,34,92,Dão,Portuguese Red,2004
13.5,Red,Portugal,26,92,Dão,Portuguese Red,2003
13.5,Red,Portugal,36,92,Ribatejo,Touriga Nacional,2005
14,Red,Portugal,45,92,Douro,Portuguese Red,2006
14,Red,Portugal,34,92,Dão,Portuguese Red,2005
14.5,Red,Portugal,34,92,Douro,Portuguese Red,2005
13.5,Red,Portugal,35,92,Alentejano,Portuguese Red,2004
14.5,Red,Portugal,37,92,Douro,Portuguese Red,2006
13,Red,Portugal,25,92,Douro,Portuguese Red,2005
13,Red,Portugal,25,92,Estremadura,Portuguese Red,2006
14.5,Red,Portugal,43,92,Alentejano,Portuguese Red,2013
15,Red,Portugal,20,92,Douro,Portuguese Red,2011
15,Red,Portugal,30,92,Alentejano,Portuguese Red,2013
14,Red,Portugal,25,92,Douro,Portuguese Red,2013
13.5,Red,Portugal,45,92,Douro,Portuguese Red,2010
14,Red,Portugal,22,92,Douro,Portuguese Red,2013
15,Red,Portugal,160,92,Douro,Portuguese Red,2013
15,Red,Portugal,36,92,Alentejano,Portuguese Red,2012
14,Red,Portugal,40,92,Lisboa,Portuguese Red,2012
14,Red,Portugal,35,92,Alentejano,Touriga Nacional,2013
14,Red,Portugal,35,92,Duriense,Syrah,2013
14,Red,Portugal,23,92,Tejo,Portuguese Red,2013
14.5,Red,Portugal,150,92,Alentejo,Alicante Bouschet,2012
14,Red,Portugal,30,92,Alentejano,Portuguese Red,2013
14,Red,Portugal,80,92,Douro,Portuguese Red,2013
14.5,Red,Portugal,25,92,Douro,Portuguese Red,2013
13.5,Red,Portugal,25,92,Lisboa,Portuguese Red,2012
13.5,Red,Portugal,60,92,Dão,Touriga Nacional,2011
13,Red,Portugal,25,92,Tejo,Alicante Bouschet,2011
14.5,Red,Portugal,27,92,Alentejo,Portuguese Red,2013
13.5,Red,Portugal,20,92,Douro,Portuguese Red,2013
13,Red,Portugal,13,92,Douro,Portuguese Red,2013
14.5,Red,Portugal,50,92,Alentejano,Portuguese Red,2013
14.5,Red,Portugal,18,92,Península de Setúbal,Portuguese Red,2013
14.5,Red,Portugal,41,92,Douro,Portuguese Red,2013
14,Red,Portugal,19,92,Lisboa,Portuguese Red,2012
14,Red,Portugal,30,92,Bairrada,Portuguese Red,2010
14.5,Red,Portugal,42,92,Alentejano,Portuguese Red,2012
14.5,Red,Portugal,28,92,Alentejo,Portuguese Red,2011
15,Red,Portugal,22,92,Alentejano,Portuguese Red,2012
14.5,Red,Portugal,20,92,Douro,Portuguese Red,2011
14.5,Red,Portugal,30,92,Lisboa,Portuguese Red,2012
14.5,Red,Portugal,40,92,Alentejo,Portuguese Red,2012
14.5,Red,Portugal,28,92,Alentejo,Portuguese Red,2012
14,Red,Portugal,60,92,Douro,Portuguese Red,2012
14,Red,Portugal,25,92,Douro,Portuguese Red,2012
14,Red,Portugal,120,92,Alentejano,Portuguese Red,2010
14,Red,Portugal,50,92,Alentejano,Portuguese Red,2011
14.5,Red,Portugal,30,92,Dão,Touriga Nacional,2010
14.5,Red,Portugal,75,92,Alentejo,Portuguese Red,2012
14.5,Red,Portugal,60,92,Douro,Portuguese Red,2011
14.5,Red,Portugal,30,92,Alentejano,Portuguese Red,2012
13.5,Red,Portugal,20,92,Dão,Portuguese Red,2012
13.5,Red,Portugal,13,92,Bairrada,Touriga Nacional,2011
13.5,Red,Portugal,22,92,Douro,Portuguese Red,2012
14,Red,Portugal,22,92,Douro,Portuguese Red,2013
13,Red,Portugal,42,92,Bairrada,Baga,2011
15,Red,Portugal,20,92,Douro,Portuguese Red,2012
13.5,Red,Portugal,29,92,Duriense,Petit Verdot,2015
14.5,Red,Portugal,34,92,Douro,Portuguese Red,2015
13.5,Red,Portugal,30,92,Douro,Touriga Franca,2015
13.5,Red,Portugal,25,92,Dão,Portuguese Red,2012
14.5,Red,Portugal,27,92,Dão,Portuguese Red,2011
15,Red,Portugal,81,92,Alentejano,Portuguese Red,2015
15,Red,Portugal,75,92,Douro,Portuguese Red,2013
14.5,Red,Portugal,36,92,Tejo,Touriga Nacional,2015
14,Red,Portugal,23,92,Tejo,Portuguese Red,2014
15,Red,Portugal,39,92,Alentejano,Portuguese Red,2014
13.5,Red,Portugal,50,92,Tejo,Fernão Pires,2013
13.5,Red,Portugal,22,92,Dão,Portuguese Red,2013
14.5,Red,Portugal,50,92,Alentejano,Portuguese Red,2014
15,Red,Portugal,70,92,Douro,Portuguese Red,2012
13.5,Red,Portugal,30,92,Lisboa,Portuguese Red,2014
14.5,Red,Portugal,75,92,Douro,Portuguese Red,2014
14,Red,Portugal,25,92,Douro,Portuguese Red,2015
14,Red,Portugal,30,92,Alentejano,Portuguese Red,2014
14,Red,Portugal,110,92,Douro,Portuguese Red,2015
13.5,Red,Portugal,26,92,Douro,Portuguese Red,2015
14.5,Red,Portugal,50,92,Alentejano,Portuguese Red,2014
14,Red,Portugal,25,92,Douro,Portuguese Red,2014
14,Red,Portugal,40,92,Dão,Portuguese Red,2006
14,Red,Portugal,22,92,Douro,Portuguese Red,2015
13.5,Red,Portugal,34,92,Douro,Portuguese Red,2010
14,Red,Portugal,40,92,Dão,Portuguese Red,2009
13.5,Red,Portugal,40,92,Dão,Touriga Nacional,2015
14.5,Red,Portugal,35,92,Península de Setúbal,Portuguese Red,2013
13,Red,Portugal,13,92,Bairrada,Touriga Nacional,2015
14,Red,Portugal,110,92,Alentejano,Portuguese Red,2012
14.5,Red,Portugal,40,92,Alentejano,Portuguese Red,2015
13.5,Red,Portugal,34,92,Dão,Alfrocheiro,2011
13.5,Red,Portugal,32,92,Dão,Touriga Nacional,2011
14,Red,Portugal,30,92,Duriense,Petit Verdot,2014
14.5,Red,Portugal,58,91,Alentejano,Portuguese Red,2003
14,Red,Portugal,20,91,Douro,Portuguese Red,2003
20,Red,Portugal,59,91,Portugal,Port,
14,Red,Portugal,58,91,Alentejano,Portuguese Red,2009
13,Red,Portugal,13,91,Lisboa,Alicante Bouschet,2012
14,Red,Portugal,18,91,Douro,Portuguese Red,2011
14,Red,Portugal,18,91,Dão,Portuguese Red,2009
14.5,Red,Portugal,15,91,Alentejo,Portuguese Red,2007
14,Red,Portugal,36,91,Tejo,Portuguese Red,2009
13.5,Red,Portugal,18,91,Lisboa,Red Blend,2008
14.5,Red,Portugal,75,91,Alentejo,Portuguese Red,2011
14,Red,Portugal,20,91,Beiras,Baga-Touriga Nacional,2010
14.5,Red,Portugal,40,91,Alentejano,Portuguese Red,2008
14,Red,Portugal,15,91,Alentejano,Portuguese Red,2011
14,Red,Portugal,22,91,Alentejano,Portuguese Red,2011
15,Red,Portugal,35,91,Alentejo,Portuguese Red,2009
13,Red,Portugal,45,91,Douro,Portuguese Red,2010
14.5,Red,Portugal,25,91,Lisboa,Portuguese Red,2008
13.5,Red,Portugal,16,91,Dão,Portuguese Red,2009
13.5,Red,Portugal,18,91,Douro,Portuguese Red,2009
13.5,Red,Portugal,12,91,Douro,Portuguese Red,2010
13,Red,Portugal,13,91,Douro,Portuguese Red,2009
13.5,Red,Portugal,18,91,Tejo,Portuguese Red,2010
14.5,Red,Portugal,26,91,Alentejano,Portuguese Red,2010
13.5,Red,Portugal,17,91,Douro,Touriga Nacional,2009
13.5,Red,Portugal,40,91,Tejo,Alfrocheiro,2009
14.5,Red,Portugal,15,91,Tejo,Portuguese Red,2010
13.5,Red,Portugal,11,91,Bairrada,Portuguese Red,2008
13.5,Red,Portugal,26,91,Dão,Portuguese Red,2008
13.5,Red,Portugal,58,91,Bairrada,Petit Verdot,2009
14,Red,Portugal,28,91,Douro,Portuguese Red,2014
14.5,Red,Portugal,49,91,Alentejano,Portuguese Red,2012
13.5,Red,Portugal,19,91,Lisboa,Portuguese Red,2013
13.5,Red,Portugal,25,91,Lisboa,Portuguese Red,2014
14,Red,Portugal,16,91,Península de Setúbal,Portuguese Red,2010
14,Red,Portugal,55,91,Península de Setúbal,Portuguese Red,2014
13.5,Red,Portugal,60,91,Douro,Tinta Francisca,2013
